No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection,Distancia_px,Velocidade_px_s,Evento_Cognitivo
10676,TESTE 27,197059,17.0,17,472.0,346.0,5.21,5.6,0,0,512,384,4,0,0,0,0,-1,,3.590109871423052,211.18293361312072,Fixação
10677,TESTE 27,197075,17.0,17,476.0,378.0,5.28,5.74,0,0,512,384,2.5,0,0,0,0,-1,,5.906681715556419,347.45186562096586,Fixação
10678,TESTE 27,197092,17.0,17,480.0,360.0,5.26,5.55,0,0,512,384,4,0,0,0,0,-1,,5.385164807134504,316.7744004196767,Fixação
10679,TESTE 27,197109,17.0,17,478.0,361.0,5.29,5.66,0,0,512,384,4,0,0,0,0,-1,,6.146362971528587,361.55076303109337,Fixação
10680,TESTE 27,197125,17.0,17,480.0,360.0,5.15,5.65,0,0,512,384,4,0,0,0,0,-1,,7.031674369909664,413.62790411233317,Fixação
10681,TESTE 27,197142,17.0,17,482.0,381.0,5.23,5.66,0,0,512,384,2.5,0,0,0,0,-1,,4.055175020198816,238.5397070705186,Fixação
10682,TESTE 27,197159,17.0,17,476.0,373.0,5.18,5.58,0,0,512,384,2.5,0,0,0,0,-1,,6.4377359719426686,378.6903512907452,Fixação
10683,TESTE 27,197175,17.0,17,487.0,378.0,5.25,5.6,0,0,512,384,2.5,0,0,0,0,-1,,8.975274678557502,527.9573340327942,Fixação
10684,TESTE 27,197192,17.0,17,459.0,367.0,5.21,5.58,0,0,512,384,2.5,0,0,0,0,-1,,39.33474573735314,2313.808572785479,Sacada
10685,TESTE 27,197209,17.0,17,358.0,374.0,5.17,5.6,0,0,512,384,2,0,0,0,0,-1,,60.70053999393713,3570.61999964336,Sacada
10686,TESTE 27,197225,17.0,17,306.0,398.0,5.05,5.6,0,0,512,384,2,0,0,0,0,-1,,56.593089487832145,3329.005263990126,Sacada
10687,TESTE 27,197242,17.0,17,294.0,407.0,4.99,5.55,0,0,512,384,2,0,0,0,0,-1,,29.966648127543394,1762.7440075025527,Sacada
10688,TESTE 27,197258,17.0,17,277.0,413.0,4.99,5.61,0,0,512,384,3,0,0,0,0,-1,,10.461569884316775,615.3864637833398,Fixação
10689,TESTE 27,197275,17.0,17,277.0,386.0,5.02,5.58,0,0,512,384,2,0,0,0,0,-1,,7.133644853010937,419.6261678241728,Fixação
10690,TESTE 27,197292,17.0,17,281.0,424.0,4.96,5.57,0,0,512,384,3,0,0,0,0,-1,,3.8005847503304233,223.5638088429661,Fixação
10691,TESTE 27,197308,17.0,17,266.0,416.0,5.1,5.58,0,0,512,384,3,0,0,0,0,-1,,10.96458946893234,644.9758511136671,Fixação
10692,TESTE 27,197325,17.0,17,266.0,417.0,5.02,5.68,0,0,512,384,3,0,0,0,0,-1,,5.547772325697762,326.3395485704566,Fixação
10693,TESTE 27,197342,17.0,17,272.0,410.0,5.01,5.58,0,0,512,384,2,0,0,0,0,-1,,4.955356249106128,291.4915440650663,Fixação
10694,TESTE 27,197358,17.0,17,276.0,405.0,5.12,5.69,0,0,512,384,2,0,0,0,0,-1,,7.67390962214758,451.4064483616224,Fixação
10695,TESTE 27,197375,17.0,17,289.0,416.0,5.04,5.6,0,0,512,384,3,0,0,0,0,-1,,4.346134936801746,255.65499628245564,Fixação
10696,TESTE 27,197391,17.0,17,259.0,409.0,4.99,5.63,0,0,512,384,2,0,0,0,0,-1,,6.128258770283385,360.48581001666975,Fixação
10697,TESTE 27,197408,17.0,17,289.0,418.0,5.09,5.63,0,0,512,384,3,0,0,0,0,-1,,6.411794687223763,377.1643933661037,Fixação
10698,TESTE 27,197425,17.0,17,308.0,413.0,5.07,5.63,0,0,512,384,3,0,0,0,0,-1,,32.612199489693396,1918.3646758643174,Sacada
10699,TESTE 27,197441,17.0,17,323.0,483.0,5.13,5.74,0,0,512,384,3,0,0,0,0,-1,,26.373387259803287,1551.3757211648992,Sacada
10700,TESTE 27,197458,17.0,17,311.0,494.0,5.15,5.74,0,0,512,384,3,0,0,0,0,-1,,32.209384415794794,1894.6696715173407,Sacada
10701,TESTE 27,197475,17.0,17,319.0,509.0,5.17,5.69,0,0,512,384,3,0,0,0,0,-1,,9.386751893552521,552.1618760913248,Fixação
10702,TESTE 27,197491,17.0,17,326.0,511.0,5.25,5.79,0,0,512,384,3,0,0,0,0,-1,,8.333333333333304,490.1960784313708,Fixação
10703,TESTE 27,197508,17.0,17,326.0,514.0,5.04,5.78,0,0,512,384,3,0,0,0,0,-1,,5.821416398857636,342.43625875633154,Fixação
10704,TESTE 27,197525,17.0,17,335.0,516.0,5.34,5.68,0,0,512,384,3,0,0,0,0,-1,,2.60341655863552,153.14215050797176,Fixação
10705,TESTE 27,197541,17.0,17,321.0,505.0,5.12,5.74,0,0,512,384,3,0,0,0,0,-1,,2.687419249432866,158.08348526075682,Fixação
10706,TESTE 27,197558,17.0,17,325.0,522.0,5.2,5.74,0,0,512,384,3,0,0,0,0,-1,,3.0184617127124764,177.55657133602804,Fixação
10707,TESTE 27,197574,17.0,17,326.0,515.0,5.13,5.76,0,0,512,384,3,0,0,0,0,-1,,3.8005847503304233,223.5638088429661,Fixação
10708,TESTE 27,197591,17.0,17,324.0,516.0,5.17,5.73,0,0,512,384,3,0,0,0,0,-1,,1.7950549357114731,105.59146680655725,Fixação
10709,TESTE 27,197608,17.0,17,327.0,517.0,5.26,5.81,0,0,512,384,3,0,0,0,0,-1,,1.3333333333333712,78.43137254902184,Fixação
10710,TESTE 27,197624,17.0,17,326.0,511.0,5.33,5.81,0,0,512,384,3,0,0,0,0,-1,,5.830951894845252,342.9971702850148,Fixação
10711,TESTE 27,197641,17.0,17,333.0,501.0,5.21,5.81,0,0,512,384,3,0,0,0,0,-1,,1.6996731711976096,99.98077477632998,Fixação
10712,TESTE 27,197658,17.0,17,328.0,512.0,5.2,5.87,0,0,512,384,3,0,0,0,0,-1,,1.2018504251546736,70.69708383262785,Fixação
10713,TESTE 27,197674,17.0,17,324.0,514.0,5.26,5.81,0,0,512,384,3,0,0,0,0,-1,,6.00925212577328,353.4854191631341,Fixação
10714,TESTE 27,197691,17.0,17,316.0,507.0,5.29,5.81,0,0,512,384,3,0,0,0,0,-1,,7.601169500660896,447.12761768593504,Fixação
10715,TESTE 27,197708,17.0,17,310.0,526.0,5.37,5.81,0,0,512,384,3,0,0,0,0,-1,,5.676462121975544,333.9095365867967,Fixação
10716,TESTE 27,197724,17.0,17,323.0,531.0,5.36,5.78,0,0,512,384,3,0,0,0,0,-1,,6.2627647426852855,368.3979260403109,Fixação
10717,TESTE 27,197741,17.0,17,324.0,524.0,5.39,5.82,0,0,512,384,3,0,0,0,0,-1,,6.119186583561923,359.9521519742308,Fixação
10718,TESTE 27,197757,17.0,17,326.0,517.0,5.39,5.94,0,0,512,384,3,0,0,0,0,-1,,43.881152623370724,2581.2442719629835,Sacada
10719,TESTE 27,197774,17.0,17,412.0,434.0,5.49,5.9,0,0,512,384,3,0,0,0,0,-1,,69.44622219946726,4085.071894086309,Sacada
10720,TESTE 27,197791,17.0,17,455.0,362.0,5.52,5.81,0,0,512,384,4,0,0,0,0,-1,,81.79174095768406,4811.278879863768,Sacada
10721,TESTE 27,197807,17.0,17,498.0,342.0,5.61,5.84,0,0,512,384,4,0,0,0,0,-1,,33.08238873546532,1946.0228667920778,Sacada
10722,TESTE 27,197824,17.0,17,487.0,369.0,5.65,5.95,0,0,512,384,2.5,0,0,0,0,-1,,15.347819244295144,902.8128967232437,Sacada
10723,TESTE 27,197841,17.0,17,493.0,336.0,5.57,6.03,0,0,512,384,4,0,0,0,0,-1,,4.73755680118398,278.67981183435177,Fixação
10724,TESTE 27,197857,17.0,17,487.0,351.0,5.53,5.94,0,0,512,384,4,0,0,0,0,-1,,9.706813185707345,570.9890109239615,Fixação
10725,TESTE 27,197874,17.0,17,495.0,341.0,5.44,6.03,0,0,512,384,4,0,0,0,0,-1,,6.289320754704424,369.9600443943779,Fixação
10726,TESTE 27,197891,17.0,17,477.0,346.0,5.53,6.0,0,0,512,384,4,0,0,0,0,-1,,2.4267032964268265,142.7472527309898,Fixação
10727,TESTE 27,197907,17.0,17,489.0,344.0,5.57,5.98,0,0,512,384,4,0,0,0,0,-1,,0.7453559924999384,43.844470147055205,Fixação
10728,TESTE 27,197924,17.0,17,497.0,342.0,5.57,6.06,0,0,512,384,4,0,0,0,0,-1,,7.401201103724828,435.36477080734284,Fixação
10729,TESTE 27,197940,17.0,17,490.0,364.0,5.61,6.02,0,0,512,384,4,0,0,0,0,-1,,2.1081851067789255,124.01088863405444,Fixação
10730,TESTE 27,197957,17.0,17,491.0,338.0,5.6,6.08,0,0,512,384,4,0,0,0,0,-1,,2.1081851067789255,124.01088863405444,Fixação
10731,TESTE 27,197974,17.0,17,491.0,344.0,5.58,5.94,0,0,512,384,4,0,0,0,0,-1,,12.454361128179597,732.6094781282117,Fixação
10732,TESTE 27,197990,17.0,17,500.0,328.0,5.57,6.14,0,0,512,384,4,0,0,0,0,-1,,1.0,58.8235294117647,Fixação
10733,TESTE 27,198007,17.0,17,491.0,335.0,5.57,5.94,0,0,512,384,4,0,0,0,0,-1,,4.678556282539361,275.2091930905506,Fixação
10734,TESTE 27,198024,17.0,17,490.0,358.0,5.65,6.1,0,0,512,384,4,0,0,0,0,-1,,6.641619615057127,390.6835067680663,Fixação
10735,TESTE 27,198040,17.0,17,494.0,347.0,5.61,6.13,0,0,512,384,4,0,0,0,0,-1,,7.520342781785625,442.37310481091913,Fixação
10736,TESTE 27,198057,17.0,17,496.0,357.0,5.53,6.14,0,0,512,384,4,0,0,0,0,-1,,2.538591035287952,149.32888442870308,Fixação
10737,TESTE 27,198074,17.0,17,487.0,351.0,5.65,6.03,0,0,512,384,4,0,0,0,0,-1,,5.426273532033217,319.1925607078363,Fixação
10738,TESTE 27,198090,17.0,17,478.0,350.0,5.69,5.98,0,0,512,384,4,0,0,0,0,-1,,11.205157542647717,659.1269142733951,Fixação
10739,TESTE 27,198107,17.0,17,465.0,370.0,5.71,5.95,0,0,512,384,2.5,0,0,0,0,-1,,7.557189365836437,444.5405509315551,Fixação
10740,TESTE 27,198123,17.0,17,472.0,368.0,5.65,6.06,0,0,512,384,2.5,0,0,0,0,-1,,6.00925212577328,353.4854191631341,Fixação
10741,TESTE 27,198140,17.0,17,484.0,367.0,5.68,6.13,0,0,512,384,2.5,0,0,0,0,-1,,3.6666666666666288,215.68627450980168,Fixação
10742,TESTE 27,198157,17.0,17,476.0,370.0,5.6,6.05,0,0,512,384,2.5,0,0,0,0,-1,,6.3683243915143,374.6073171479,Fixação
10743,TESTE 27,198173,17.0,17,470.0,387.0,5.65,6.19,0,0,512,384,2.5,0,0,0,0,-1,,6.411794687223819,377.164393366107,Fixação
10744,TESTE 27,198190,17.0,17,465.0,364.0,5.58,6.18,0,0,512,384,4,0,0,0,0,-1,,5.270462766947284,310.0272215851343,Fixação
10745,TESTE 27,198207,17.0,17,467.0,383.0,5.66,6.08,0,0,512,384,2.5,0,0,0,0,-1,,6.262764742685313,368.39792604031254,Fixação
10746,TESTE 27,198223,17.0,17,462.0,370.0,5.74,6.18,0,0,512,384,2.5,0,0,0,0,-1,,5.962847939999405,350.7557611764356,Fixação
10747,TESTE 27,198240,17.0,17,481.0,356.0,5.68,6.16,0,0,512,384,4,0,0,0,0,-1,,7.133644853010902,419.62616782417075,Fixação
10748,TESTE 27,198257,17.0,17,454.0,366.0,5.66,6.13,0,0,512,384,2.5,0,0,0,0,-1,,32.03470340462395,1884.3943179190555,Sacada
10749,TESTE 27,198273,17.0,17,368.0,390.0,5.66,6.08,0,0,512,384,2,0,0,0,0,-1,,68.55492526272472,4032.6426625132185,Sacada
10750,TESTE 27,198290,17.0,17,278.0,389.0,5.49,6.06,0,0,512,384,2,0,0,0,0,-1,,60.7215868625904,3571.858050740612,Sacada
10751,TESTE 27,198306,17.0,17,274.0,394.0,5.58,6.13,0,0,512,384,2,0,0,0,0,-1,,35.18206613855672,2069.5333022680425,Sacada
10752,TESTE 27,198323,17.0,17,264.0,408.0,5.66,6.11,0,0,512,384,2,0,0,0,0,-1,,6.200358412579436,364.72696544584915,Fixação
10753,TESTE 27,198340,17.0,17,293.0,378.0,5.65,6.05,0,0,512,384,2,0,0,0,0,-1,,5.077182070575956,298.65776885740917,Fixação
10754,TESTE 27,198356,17.0,17,260.0,400.0,5.58,6.03,0,0,512,384,2,0,0,0,0,-1,,4.71404520791033,277.2967769359018,Fixação
10755,TESTE 27,198373,17.0,17,274.0,398.0,5.52,6.11,0,0,512,384,2,0,0,0,0,-1,,5.754225500544042,338.4838529731789,Fixação
10756,TESTE 27,198390,17.0,17,290.0,395.0,5.52,6.11,0,0,512,384,2,0,0,0,0,-1,,17.362155524140537,1021.3032661259139,Sacada
10757,TESTE 27,198406,17.0,17,312.0,403.0,5.65,5.97,0,0,512,384,2,0,0,0,0,-1,,2.981423969999728,175.37788058821928,Fixação
10758,TESTE 27,198423,17.0,17,278.0,390.0,5.58,6.13,0,0,512,384,2,0,0,0,0,-1,,3.3993463423951638,199.9615495526567,Fixação
10759,TESTE 27,198440,17.0,17,288.0,405.0,5.45,6.02,0,0,512,384,2,0,0,0,0,-1,,6.146362971528587,361.55076303109337,Fixação
10760,TESTE 27,198456,17.0,17,294.0,399.0,5.57,6.06,0,0,512,384,2,0,0,0,0,-1,,3.2829526005986938,193.1148588587467,Fixação
10761,TESTE 27,198473,17.0,17,282.0,399.0,5.45,6.0,0,0,512,384,2,0,0,0,0,-1,,6.749485577105505,397.0285633591473,Fixação
10762,TESTE 27,198489,17.0,17,307.0,398.0,5.57,6.13,0,0,512,384,2,0,0,0,0,-1,,5.426273532033249,319.19256070783814,Fixação
10763,TESTE 27,198506,17.0,17,282.0,388.0,5.58,6.03,0,0,512,384,2,0,0,0,0,-1,,4.630814663149925,272.40086253823085,Fixação
10764,TESTE 27,198523,17.0,17,294.0,392.0,5.53,6.05,0,0,512,384,2,0,0,0,0,-1,,9.410396142328738,553.5527142546316,Fixação
10765,TESTE 27,198539,17.0,17,296.0,372.0,5.33,5.97,0,0,512,384,2,0,0,0,0,-1,,4.268749491621861,251.10291127187418,Fixação
10766,TESTE 27,198556,17.0,17,290.0,398.0,5.66,6.08,0,0,512,384,2,0,0,0,0,-1,,6.616477747093094,389.2045733584173,Fixação
10767,TESTE 27,198573,17.0,17,279.0,405.0,5.66,6.1,0,0,512,384,2,0,0,0,0,-1,,10.857664983268197,638.6861754863645,Fixação
10768,TESTE 27,198589,17.0,17,286.0,403.0,5.57,6.03,0,0,512,384,2,0,0,0,0,-1,,7.280109889280518,428.24175819297164,Fixação
10769,TESTE 27,198606,17.0,17,296.0,419.0,5.58,6.13,0,0,512,384,3,0,0,0,0,-1,,7.902179727419807,464.8341016129298,Fixação
10770,TESTE 27,198622,17.0,17,300.0,394.0,5.74,6.08,0,0,512,384,2,0,0,0,0,-1,,31.418324447861803,1848.1367322271649,Sacada
10771,TESTE 27,198639,17.0,17,376.0,375.0,5.78,6.24,0,0,512,384,2,0,0,0,0,-1,,59.096907232480824,3476.288660734166,Sacada
10772,TESTE 27,198656,17.0,17,470.0,385.0,5.74,5.97,0,0,512,384,2.5,0,0,0,0,-1,,64.00086804966875,3764.756944098162,Sacada
10773,TESTE 27,198672,17.0,17,492.0,393.0,5.95,6.26,0,0,512,384,2.5,0,0,0,0,-1,,41.30375285612676,2429.6325209486336,Sacada
10774,TESTE 27,198689,17.0,17,499.0,360.0,5.76,6.16,0,0,512,384,4,0,0,0,0,-1,,5.676462121975485,333.90953658679325,Fixação
10775,TESTE 27,198706,17.0,17,487.0,384.0,5.81,6.11,0,0,512,384,2.5,0,0,0,0,-1,,7.666666666666686,450.98039215686384,Fixação
10776,TESTE 27,198722,17.0,17,492.0,370.0,5.92,6.26,0,0,512,384,2.5,0,0,0,0,-1,,7.086763875156474,416.86846324449846,Fixação
10777,TESTE 27,198739,17.0,17,485.0,376.0,5.9,6.21,0,0,512,384,2.5,0,0,0,0,-1,,3.8005847503304833,223.56380884296962,Fixação
10778,TESTE 27,198756,17.0,17,496.0,377.0,5.74,6.26,0,0,512,384,2.5,0,0,0,0,-1,,5.0,294.11764705882354,Fixação
10779,TESTE 27,198772,17.0,17,501.0,382.0,5.95,6.16,0,0,512,384,2.5,0,0,0,0,-1,,3.887301263230184,228.66478019001082,Fixação
10780,TESTE 27,198789,17.0,17,491.0,366.0,5.89,6.18,0,0,512,384,2.5,0,0,0,0,-1,,2.1081851067789255,124.01088863405444,Fixação
10781,TESTE 27,198805,17.0,17,498.0,371.0,5.9,6.18,0,0,512,384,2.5,0,0,0,0,-1,,3.8005847503304833,223.56380884296962,Fixação
10782,TESTE 27,198822,17.0,17,494.0,373.0,5.84,6.14,0,0,512,384,2.5,0,0,0,0,-1,,6.741249472052247,396.54408659130866,Fixação
10783,TESTE 27,198839,17.0,17,494.0,386.0,5.92,6.16,0,0,512,384,2.5,0,0,0,0,-1,,6.082762530298219,357.8095606057776,Fixação
10784,TESTE 27,198855,17.0,17,495.0,389.0,5.71,6.19,0,0,512,384,2.5,0,0,0,0,-1,,2.5385910352880043,149.32888442870615,Fixação
10785,TESTE 27,198872,17.0,17,491.0,366.0,5.9,6.34,0,0,512,384,2.5,0,0,0,0,-1,,6.741249472052191,396.54408659130536,Fixação
10786,TESTE 27,198889,17.0,17,497.0,366.0,5.95,6.05,0,0,512,384,2.5,0,0,0,0,-1,,4.013864859597435,236.1096976233785,Fixação
10787,TESTE 27,198905,17.0,17,496.0,377.0,5.94,6.24,0,0,512,384,2.5,0,0,0,0,-1,,29.107081994288304,1712.1812937816649,Sacada
10788,TESTE 27,198922,17.0,17,411.0,401.0,5.74,6.29,0,0,512,384,2,0,0,0,0,-1,,63.334210520241115,3725.5417953083006,Sacada
10789,TESTE 27,198939,17.0,17,307.0,367.0,5.74,5.98,0,0,512,384,2,0,0,0,0,-1,,99.42110216425667,5848.300127309216,Sacada
10790,TESTE 27,198955,17.0,17,201.0,421.0,5.45,6.08,0,0,512,384,3,0,0,0,0,-1,,71.42750792859069,4201.6181134465105,Sacada
10791,TESTE 27,198972,17.0,17,197.0,412.0,5.66,6.08,0,0,512,384,,0,0,0,0,-1,,40.069384267237695,2357.0226039551585,Sacada
10792,TESTE 27,198988,17.0,17,194.0,408.0,0.0,6.11,0,0,512,384,,0,0,0,0,-1,,6.574360974438695,386.72711614345263,Fixação
10793,TESTE 27,199005,17.0,17,191.0,404.0,0.0,6.11,0,0,512,384,,0,0,0,0,-1,,5.0,294.11764705882354,Fixação
10794,TESTE 27,199022,17.0,17,188.0,400.0,0.0,6.05,0,0,512,384,,0,0,0,0,-1,,5.0,294.11764705882354,Fixação
10795,TESTE 27,199038,17.0,17,185.0,396.0,5.52,6.03,0,0,512,384,2,0,0,0,0,-1,,1.6465452046971623,96.85560027630366,Fixação
10796,TESTE 27,199055,17.0,17,188.4,399.8,0.0,6.0,0,0,512,384,,0,0,0,0,-1,,1.7448336437736944,102.6372731631585,Fixação
10797,TESTE 27,199072,17.0,17,191.8,403.6,0.0,6.11,0,0,512,384,,0,0,0,0,-1,,5.099019513592736,299.94232432898445,Fixação
10798,TESTE 27,199088,17.0,17,195.2,407.4,0.0,5.92,0,0,512,384,,0,0,0,0,-1,,5.099019513592858,299.9423243289917,Fixação
10799,TESTE 27,199105,17.0,17,198.6,411.2,0.0,6.14,0,0,512,384,,0,0,0,0,-1,,5.099019513592736,299.94232432898445,Fixação
